Retained Earnings to Total Assets,Total income/Total expense,Equity to Liability,Degree of Financial Leverage (DFL),Interest Expense Ratio,Interest Coverage Ratio (Interest expense to EBIT),Cash/Total Assets,Current Liability to Current Assets,Inventory/Working Capital,Operating profit per person,Total expense/Assets,Total Asset Growth Rate,Continuous Net Profit Growth Rate,Tax rate (A),No-credit Interval,Total Asset Return Growth Rate Ratio,Cash Flow to Liability,Quick Assets/Total Assets,Long-term fund suitability ratio (A),Cash Turnover Rate,bankrupt_status
-0.3757857246854021,-0.036794802956748,0.2277380636933203,-0.0506397780064277,-0.1201412789188583,-0.052777544698464,-0.3151367368157987,-0.0428800004736741,-0.0340107774308738,-0.1649169958172548,-0.3223863943019807,0.080937359393589,-0.0155452559954132,-0.8195721966652347,0.0432890528407857,-0.0502120703910522,0.0295853756003598,-0.7021185767629923,-0.0369962739404262,-0.8490473048542656,0
-0.0327643697256073,-0.0187505660060203,-0.2568159722894535,-0.0036962769752312,0.1269984583340151,0.1199623759708877,-0.667476898159636,1.1504108376228976,-0.0776915454725612,-0.2530932095822644,-0.3582240519243098,0.2883655664700719,-0.0103087947964983,-0.4590876326123944,0.0723124026506289,0.021235992371672,-0.134027258009394,-1.282263559167185,-0.1287454972490589,1.0458160122859868,0
-0.1299670193390606,-0.0258148386657472,-0.089566531231756,1.0949282334930444,0.5009545259466543,0.3268728610799803,-0.7751837799980485,0.1211130070358273,0.0011578415950651,-0.272063391029702,-0.5468409050629457,0.302194113608504,-0.0086220887550798,-0.8195721966652347,-0.0051924096395545,-0.0278026983636344,-0.124181442261789,-0.6118273616891888,-0.1022650991898213,0.5999658200176788,0
0.0958716391236586,-0.0161481148776172,-0.6459742684034742,-0.042559051581555,-0.0577093225120389,-0.0065048828828625,-0.7837498478666615,0.2078012864178677,-0.0421085809505549,1.7426401386207733,-0.5188290150830029,0.2537941986239914,-0.0112635223907382,1.3231480520648442,0.0325129814500624,-0.0287485484816976,-0.0918347190842315,2.715007486572153,-0.111592145231687,1.420735492147973,0
0.8335835024039369,-0.0141331306380869,0.118461648320019,-0.0424779044630677,-0.0571644618014644,-0.0060944234782209,1.2477484074279983,-0.5233380456649319,-0.03042992125018,0.248562699805853,0.3173904285824001,0.7205076645460778,-0.0109971515356915,-0.3156147761193643,0.023811864899169,-0.0421359655369813,0.6913112467913107,1.3883200447898965,-0.0301966024996265,-0.8490473048542623,0
-0.0239096815573431,-0.0226238062953207,-0.4250968760026977,-0.0316778728021785,0.0060847856710253,0.0411737527298705,-0.3936758607028951,0.3991104267352879,0.1312187608312643,-0.226745735349685,0.0300180311828065,0.2434227882701672,-0.0114432685774261,-0.7575688516481468,-0.016975501288248,-0.0207452013289686,-0.0509769482282398,-0.6164656720477781,-0.1247307502188065,1.3396718208264622,0
-0.2134360005091867,0.0059705618946826,-0.6474046698342947,-0.0315499385934241,0.0062664059078736,0.0416580295619529,-0.8531900892044231,0.2559039345889111,0.0371559414171673,-0.0542576040404534,-0.848792049568373,0.741250485253726,-0.0041528746182997,-0.8195721966652347,-0.0681761940456959,0.0555776274267506,-0.0889971258069369,1.0558268278827578,-0.120555591542508,-0.7737256435847514,0
0.0807983000110453,-0.0046735819345636,-0.3065391112682545,-0.0359064372992109,-0.0123496683660926,0.0242559128713383,-0.5739013167876751,-0.3383508633218716,-0.0282279524058213,-0.0279101298079051,-0.4524492940989664,-1.900002018186777,0.0001000872215911,-0.3379648190906407,-0.0900476103580733,0.1782471119663588,0.0415524244108839,-0.1242477544807862,-0.1250667234996951,1.930761090879143,0
0.0172292531123663,-0.0139758455647549,-0.0202822513460705,-0.0364872987016943,-0.0139388454383757,0.0217848103692097,-0.2030820950421611,-0.6353248690258273,-0.0361830854098045,-0.2049651566507569,-0.6154757882941199,0.8415074520073594,-0.0058655680601868,-0.8195721966652347,-0.094557930039532,0.0767501185305609,-0.5043806825554649,-0.0967308755464902,-0.1257734259181167,-0.8490473048542623,0
0.0502132383690059,-0.0208399388640447,-0.4502406978614592,0.0718068101585629,0.3848991946185995,0.2131477967120354,-0.5481614579968281,0.5146091676314917,-1.079605948362912,0.0595634846442409,-0.8816926322575879,0.4370224482082179,-0.0135077200473753,-0.00920289667445,-0.0024216212903986,-0.0686197688421029,-0.4189822015965403,-1.4653954815104633,-0.1309547220854604,-0.8490473048542853,0
-0.0918038148039557,-0.0216052611732908,-0.2558273305363689,0.0021682088327096,0.1855255796493607,0.1315984056483417,-0.763805757906877,0.3067973704239971,0.0524589219970663,0.0564017877363185,-0.6842306293035879,-1.6441738961258268,-0.0045247419443817,1.1061363445050352,-0.0344499590729826,0.0202173845522721,-0.116999885093136,-0.7674043347460276,-0.1216454995598221,-0.075564774328242,0
0.3256522368452294,-0.0191111746092341,-0.4878334629574324,-0.0187515312408204,0.0932170942855826,0.083419988599702,-0.2897694250363106,0.3242385753368142,-0.038951421986143,0.6620423954289937,0.1982396002843547,-0.0193196073600443,-0.0103366384398473,0.8429826127464658,0.0054237832018977,-0.0235827516831584,-0.0151083776047179,1.1096303275201589,-0.0384934493035382,-0.776765531259308,0
-0.2278895677025135,-0.0221190757112161,-0.4661222161730012,0.0749298922984101,0.2696157492970396,0.2153847784928927,-0.6912813381805379,0.1529826081176195,0.0266630736904907,-0.1912644700498341,-0.6138844269458705,0.4370224482082179,-0.0129124848266096,-0.8195721966652347,-0.2636479934807433,-0.0320954027454471,-0.0605734976073613,-1.1993064918553,-0.1205609385973759,0.1304720569472638,0
-0.03162027501582,-0.0255500190374025,-0.441016934699,0.512421804248406,0.4906021724479626,0.3077814870849555,-0.2541187923749665,1.146230819971115,-0.0620524844815623,-0.2611731016802388,-0.0545116443122627,0.367879712516057,-0.0134730701800494,-0.8195721966652347,-0.0303488593079213,-0.0617805449116396,0.0083774212596125,-0.8140968660390528,-0.1281885123669475,-0.8490473048542695,0
0.5889958129868714,0.0020945045799057,0.867202931415027,-0.0425588195938921,-0.0577093225120389,-0.006503708239944,-0.3498261809952483,-0.3872318291271175,-0.0403359766616778,0.1027733423856636,-0.2372841933693529,0.661736339207741,-0.010005917831253,0.556757868888509,0.0239394572649803,-0.0017554412668292,0.2656008099891152,-0.0856861674797567,-0.1273044659620628,1.8294315017272549,0
0.5449588426243683,0.0126373596649529,0.1373274717040613,-0.0425514061206555,-0.0576639174527311,-0.006466169851633,0.2769036592758631,-0.3661033046603029,-0.0366075306751266,0.2443471039286663,-0.4988884624713724,0.7066791174076457,-0.009212373994837,0.2525088968279144,0.101115831080033,0.0031920824275959,0.4084298331895407,0.5918066668367914,-0.0885766387270789,-0.8490473048542637,0
0.0463053978847958,-0.0145167026305241,-0.4784926205447586,-0.0374646767724197,-0.011305352004384,0.0175404229416606,-0.2509848537241093,0.1283140178932743,-0.0185255107809244,-0.2639834989316966,-0.575638596882884,-1.6220482207043352,-0.0089812717547414,1.6353276845346056,0.0153128386917193,-0.0093222422111482,0.0238570905856381,0.3777691694836242,-0.1198729508709951,1.2957623321939773,0
0.7581201486268639,-0.0083775157656773,-0.349977452566449,-0.0324520376456507,0.0008632038624967,0.0382102081424633,-0.4579637535407607,0.0025070840619532,0.040380197276606,-0.2144502473744912,-0.7042821653845945,0.4024510803621374,-0.0112892004173942,-0.8195721966652347,-0.1352203142650369,-0.0514489513146546,-0.077407256470451,-1.2381151065858234,-0.0311555076726679,-0.8490473048542759,0
0.0521300156858564,-0.0206141808252588,-0.2600559424134079,-0.0282689256809428,0.0494012121526117,0.0535748073604066,-0.368945869979253,0.0753765566931538,-0.0032456482902903,-0.1210045387629667,0.0518925154424217,0.2918227032546799,-0.0099598211327568,1.1003685914801935,-0.0041749654315217,-0.0216182937456899,-0.0146608730066314,-0.779490895239246,-0.1254900320100998,2.069244862720057,0
0.2244183257331941,0.0040210505904039,-0.5999832644408982,-0.022668503045093,0.1898390602738684,0.0719032544213837,-0.8425453801196126,0.2051891127709839,0.1720779069756014,3.5500768709750004,-0.861213131602953,0.8829930934226561,-0.010363244587941,-0.8195721966652347,-0.4782571889439797,-0.0225641438636596,-0.0776920304544829,-1.855747259853892,-0.043528592637816,-0.759201735806314,0
0.8291971814652731,-0.00012905270867,-0.1590565759150905,-0.0421198851693059,-0.0547579936636582,-0.0042947963667152,-0.4935256478864006,0.3377629513580084,0.0576269729196772,-0.2274483346625486,-0.3089848636970822,0.7550790323921582,-0.0089166126272855,-0.5967927360805794,-0.0107439913167521,0.0143967684413074,-0.077225579280401,-0.6268571599451079,-0.0115968721403907,0.8161356102083736,0
1.2929643940912097,0.1011424660081597,1.9146115518348132,-0.0423716330806382,-0.0564833859134819,-0.0055583182543617,-0.4287494282363931,-0.7759587647269189,-0.0409791442541044,-0.3321356322799715,-0.7812665611833592,-1.900002018186776,-0.009838855970983,-0.8195721966652347,0.0584047862376966,0.048301857287976,-0.0131538413587576,-0.809975320860119,-0.0849246002520608,-0.8490473048542401,0
0.703590055335724,-0.0119956724917798,0.2376734030073672,-0.0425437510867739,-0.0575731073343658,-0.0064274168345916,-0.1311481997841078,-0.4959792064327901,-0.0350209210763726,0.1379033080290827,0.0843097269551071,0.4854223631927306,-0.0113684001141484,0.6656242072324629,0.0293900278498953,-0.0531223784464852,-0.5094673562038994,1.08609730185088,-0.0687007446059538,1.707835994744989,0
0.5598546220041754,0.0351188535082289,-0.0462973989527577,-0.0409969350494641,-0.0457677919410639,0.001232829513604,0.0845531795186085,0.2132024665699555,-0.0229756872578654,-0.2457159167971226,-0.8186252896774315,0.1950228732856546,-0.0111187354450904,0.3902140002960972,0.0225131025545603,-0.044536969682761,0.4167614560895103,-0.8351789394127135,-0.0636451042280148,-0.8490473048542667,0
-0.0767294595453108,-0.0146402001415233,0.0662970029765385,-0.0422913274065562,0.0684259319596119,-0.0051542788795581,-0.8318343485792693,-0.4850098074267032,0.0156783007482613,-0.0356387222494459,-0.8804252611971575,0.0705659490397648,-0.0122566123380519,-0.8195721966652347,-0.0796148510590802,-0.037843261155075,-0.0564409926221121,-1.533375772692269,-0.0230092695808767,0.6033434729894085,0
0.8316270139277103,-0.0069188787577712,-0.4440745394510244,-0.0420409280982062,-0.0542585380123915,-0.0039003727054873,1.3424259682049275,-0.2606892293946345,-0.0243576475581126,0.198326848935784,0.2683066342386482,1.4810777571598484,-0.0071680318228223,-0.6277944085891237,0.0160746442103418,0.0699836523014394,0.1020417522528337,1.4902048051563317,-0.0944423579175593,-0.8490473048542749,0
0.922332421363179,-0.0036656357667507,-0.2789946426378886,-0.0425411706432718,-0.0575277022751758,-0.0064143552603592,0.1378523232088444,-0.3808815381630188,-0.0328051102707088,1.423660050578456,0.1664342096219665,0.6237078345770525,-0.0111858695630467,1.1962574855182455,0.031647694025291,-0.0659277338907789,0.0700111853341401,2.270238388855704,0.0237970663842332,1.478155592667376,0
-0.6172147948276564,-0.0136381750892564,-0.5993956433340342,-0.0269740687895094,0.0352348336806789,0.0580259683689053,-0.7784667865751297,1.0802293036664896,-0.0692811586979832,-0.2130450487487312,-0.3099610060179814,0.5580222356694996,-0.0028018391665746,-0.2601001532552268,-0.1145741554138388,0.0146150415454163,-0.0896137739652447,-0.6561327897804563,-0.1312960424212169,-0.3221334412645032,0
0.0730197062299152,-0.0185842875394251,0.035029251576849,-0.0411534891290366,-0.0449050958162183,0.0004726534647737,-0.3052633036093781,-0.2563850538856949,-0.0277507396417871,0.1087454365450438,-0.1327717186147314,0.4819652264081225,0.0706264890420427,1.3563126319577097,0.0141795710986865,-0.0126690964749912,0.0088663276915218,-0.3054642609380084,0.0149672964451155,2.21448394050443,0
0.4515754572867009,0.0204064907206399,0.5013492550765329,-0.0420241998311562,-0.0529871963546445,-0.0038169215178269,0.4383713057964016,-0.5485324620633375,-0.0416161876806664,0.3254973245649659,-0.7784175692696588,-1.9000020181867856,-0.0109324924082356,1.1061363445050352,0.1720137417927829,-0.044536969682761,0.1627979510793974,0.328021218134116,-0.0286022889730729,-0.8490473048542384,0
0.0448095322750907,-0.0254434132355772,-0.180917401443329,-0.096369157416705,0.4348447597441345,-1.1917065033589822,-0.2610245556318525,0.0378421890794219,-0.0036457051717758,-0.1297870301738357,-0.4038390240220309,0.1051373168858453,-0.0124911176900908,-0.8195721966652347,-0.0009630626700616,-0.0461376391133484,-0.3110108003051224,-0.4120370259970802,-0.1101448757140096,-0.8490473048542813,0
-1.2928871725652509,-0.0383202887003462,-0.5350355680430879,-0.0467560659659959,-0.0897198892514576,-0.0291171066234558,-0.6888350048123976,-0.0272109540051072,0.0082917307033989,-0.5661012034651688,0.7752011699903071,-1.9000020181867872,-0.054963501932955,-0.8195721966652347,-0.0066074401765694,-0.1929626805137236,-0.3912245542648302,-0.5313938577442338,-0.1228396751470662,1.2957623321939773,0
0.1921956268126079,-0.0136592606080051,-0.2687340582372391,-0.0296338180407945,0.022703037340072,0.0487321798747059,-0.6002209096510059,0.1856167077016731,0.0112656309834028,-0.2446620178278255,-0.3253968244558393,-1.6393339046273754,-0.0110447951032504,-0.4194343305665821,-0.0074250575066463,-0.035951560919042,-0.0687339770137141,-1.1613479234989572,-0.111581451121948,1.3329165148830031,0
0.6047914818824625,-0.0118268942651103,-0.4639508600105428,-0.0422776581623759,-0.0553482594332754,-0.0050855976883444,-0.3251579444108592,0.6659990455124841,-0.0547294669446178,0.4603963926357231,-0.1598397170313613,0.5580222356694996,-0.0096250786645011,0.8314471066967758,-0.0116465227378331,-0.0074305419750216,-0.1367802175346369,0.2993866824710119,-0.1148600869320023,0.4952585778940611,0
0.3786499175689092,0.0159070508130771,0.0823250088219142,-0.0394254165185535,-0.0321462741795878,0.0086830043324776,-0.3927885266675328,-0.0908941287457484,-0.0430063095987894,1.0428512230037084,-0.6612445793373098,0.585679329946364,-0.0111929851608387,0.8927294825857568,-0.0727201072497435,-0.0333322836690547,-0.1585968815070929,-0.4571126903890616,-0.1247806560642443,0.427705518459469,0
-0.1532503726909383,-0.0218793361026421,-0.3855144185877172,-0.0403143272118682,-0.0380035268170561,0.0045087874808063,0.8727190810697341,-0.1963295823519076,-0.0328135724440508,-0.2534445092386962,0.4821686440300321,-0.4929473468513468,-0.0023111722954065,1.2229333432581562,0.0097761811016969,0.0105406102677125,-0.2279761150989746,1.6162110927978843,1.9475346227876265,2.4846961782427983,0
0.3341423258056004,-0.0201250425204705,-0.506334414360039,-0.0365451859125272,0.0250641004188502,0.021536473437864,-0.7883881625416548,2.723400934122672,-0.0581926152114014,-0.1392721208975407,1.0843434956298563,1.097335574068355,-0.0069889043837569,-0.3379648190906407,-0.0183021237041815,0.0136691914273531,-0.0880858631355611,-1.7105069981028875,-0.1313307982778613,-0.4369736423033097,0
-0.1387256967112971,-0.0257588349695516,-0.4989452233093218,-0.1778330702930972,0.5414104336983432,0.725436722198073,-0.7467761391167174,1.1724502112448258,-0.0760616066127761,-0.2285022336318457,-0.2714381571291219,0.1950228732856546,-0.0057068592928684,-0.8195721966652347,-0.0816749184790892,0.0115592180871177,-0.1181706922908938,-1.2465993195247702,-0.1239393860983058,0.5459233724700052,0
0.7576545736560746,0.0480415350947434,1.355727345446816,-0.0407495327142688,-0.0449050958162183,0.0024273662467641,0.4866843778750131,-0.7380343410650372,-0.0386579710879622,1.41382366019829,-0.7012524315986643,-1.876770058994256,-0.0104563661063684,-0.8008269993344873,-0.0414934685804415,-0.015288373724885,0.4043538420058487,-0.1482192464774038,-0.1204272622256693,-0.8490473048542324,0
0.1823437006212522,-0.0227340562646508,-0.526944171735345,-0.0059326114272241,0.1623689994548484,0.1151876426981014,-0.2654788523049927,0.3032068468754767,0.0702171972582874,-0.0588244995741047,0.5350145821823714,0.6409935185000927,-0.0115738243274949,0.4132850123954774,-0.0136930578652707,-0.0529041053423763,-0.0319654455610169,-0.204091525071153,-0.1236399510256821,0.9039545874733432,0
0.0271983062151006,-0.0236317331873649,-0.4173613506204208,0.0113318060147932,0.1540598736202514,0.1475726695557424,-0.7875949047112699,0.2365847068367559,0.052614853930963,-0.214801547030923,-0.1779311363464192,0.1327944111627097,-0.0117009769656206,-0.8195721966652347,-0.017200835641372,-0.0353694993079534,-0.0888824425589137,-0.6375548616169499,-0.117485490872317,-0.6582099119515988,0
-0.1952955638675207,-0.0323193400803531,-0.5367810850600132,-0.0553083526660148,-0.1924715382325578,-0.085477530230181,-0.4982010658040148,-0.004536713290924,-0.0129365597761583,-0.4076650584133228,-0.1313885044789128,1.173392583329732,-0.0163889183898884,-0.8195721966652347,0.0040021561919277,-0.1015790075707082,-0.1102900260545736,1.0969378708515534,-0.0818741054497177,0.718183674028215,0
-0.4253036153795823,-0.0301987955142185,0.4008177207119401,-0.0447014881184221,-0.0736010932337953,-0.0176975416120977,1.2596560840384528,-0.5703913666022602,-0.0427199357092342,-0.1297870301738357,1.5228404813761385,-0.0538909752061248,-0.0147028310961882,-0.8195721966652347,0.0184243272592167,-0.1986377812219212,-1.1570845223304913,0.5182923251839021,-0.1040046743736276,-0.849047304854198,0
-0.1762274544761159,-0.024947964344167,-0.512904693071803,2.534584140840681,0.4201789256209498,0.3380111507233593,-0.7094783418931614,0.1880265919611617,-0.0101366798264781,-0.1399747202104043,-0.3465574290445014,0.7101362541922537,-0.0115682555988613,-0.8195721966652347,0.0019426414889949,-0.0305674910162951,-0.0448509610875026,0.6557440170414478,-0.1157788891935314,-0.7622416234808707,0
0.6259988188265427,0.0079391201530078,-0.4818110610994686,-0.0399326482509776,-0.0349159827911202,0.0063136449544774,-0.0480233132331362,0.2231434303747248,0.0486941914245883,0.0658868784600528,-0.2883902364929119,-1.9000020181867865,-0.0086570479962183,-0.1728628887544396,-0.0192119697086204,0.0597975741072266,-0.1104516472947172,-0.7450181292686238,-0.1278168920536043,-0.849047304854284,0
0.0593454415993387,-0.0209536547470772,-0.253762279090175,-0.0147955590261812,0.1027975617777941,0.0941135180516142,-0.8008688844891045,-0.3995396899205319,-0.0403389630196644,0.0869648578461174,0.2470846992937632,-1.6981052299657122,-0.0117591392429095,0.4349140862386457,0.0297134306466533,-0.045410062099394,-0.0545338733117524,1.643567890973326,-0.0420804319443283,-0.6328775146636269,0
0.3852781697001395,-0.0196818621576865,-0.3069476475006307,-0.0261150211972916,0.0568930469215384,0.0609053190225237,-0.4970972934577133,0.0646366537214281,-0.0058191268203267,-0.1066012528491476,-0.3968925329187258,0.5614793724541076,-0.0130711935939305,-0.0257851866208827,-0.0021480090684434,-0.1252252605217285,-0.2966496843710394,-0.8041658141053933,-0.1221828785740824,1.657171200169045,0
0.5053138956235396,0.0038530158937002,0.2393200723606763,-0.0414823707722818,-0.0511709939864555,-0.0011352163467247,1.0745558251351803,-0.4869313201045243,-0.0416713398072044,-0.0950083641868191,-0.3246186490048463,0.7827361266690227,-0.0119676571944798,-0.8195721966652347,0.0488943886649089,0.0707112293153886,1.3492930070935707,0.7448463513263331,-0.0397571366040712,-0.8490473048542094,0
0.2117968441560021,-0.0211992353961735,-0.1761819010210397,-0.0422110239685029,-0.0545763734267951,-0.0047511754568419,-0.8548107608069865,-0.4379007768665519,-0.0337472517277844,-0.1037908555976898,-0.1682600166775365,0.3505940285930167,-0.0095044228765398,1.182559072084237,0.0042951943970855,-0.0176893778707583,-0.0773840498986818,-1.3592432499660376,-0.1171495175914284,-0.4572395601336874,0
0.3761736382278373,-0.0144551271686197,-0.560132286734409,-0.0373500335002499,-0.0157096427473894,0.0180439963105892,0.185402936750706,-0.0125475350358782,-0.0288854168400702,-0.0054269517961116,0.4105755731832531,1.398106474329255,-0.008675610425178,0.9814086853427548,0.006131200005906,0.0301124319410341,0.1126843249236072,1.7777000924035735,-0.1120822919279435,1.812543236868607,0
0.0350402654923428,0.0048427193529827,0.2031213232757965,-0.0411700186693064,-0.0480834499605196,0.0003921959083393,-0.5600725321901772,-0.4198845872738488,-0.0183584970419484,-0.0289640287772004,-0.8745116172773635,0.4785080896235145,-0.0083445804426754,-0.2514485237179589,-0.0805506884180005,-0.0118687617597001,-0.2425298504751289,-0.7214396996842615,-0.1223539843298674,1.008661829596961,0
-0.7619119610957968,-0.027573156217214,-0.4503994605420544,-0.1029802395486088,-1.1747645890740794,-2.267884073684652,-0.7176563321124518,-0.0170111737786388,-0.0208031534753425,-0.2920874714464384,0.1406084258235229,-1.719885191708743,-0.0074285245754228,-0.8195721966652347,0.0111446003259231,0.0404440255380191,-0.0563242497640773,0.717797552443545,-0.1254053703080176,-0.7723745823960595,0
0.2063425751487577,-0.0158647054721812,-0.0480463819688487,-0.0408736099184943,-0.0423170074414166,0.0018293144404965,-0.3729985314192702,-0.3767752353588079,-0.0089695687792297,0.0722102722758665,-0.0041048807586655,-0.0746337959137731,-0.0118912418621343,1.391640119234886,0.0194527402644594,-0.0304947333149584,-0.7927456900143994,-0.1334496266802851,-0.0350998518138181,0.1000731802016973,0
0.3981549697649608,-0.0243816928103765,-0.3955516443572887,-0.0245851619209046,0.1397572799706456,0.0658936514263898,-0.3382336690864612,-0.1065650243675983,-0.0125777851496257,-0.2162067456566536,0.5335986064982613,0.4854223631927306,-0.0127537760593844,3.5163361397623274,-0.000159037676461,-0.0811340934807536,-0.1942721532926645,0.2185598262905671,-0.0989062575567424,2.3225688355997773,0
-2.122566286594932,-0.0429006217637011,4.199442330035171,-0.042604394408869,-0.0579817528672672,-0.0067346518691916,2.0666117733677942,-0.8664521699520399,-0.0375387702181516,-0.5920973780413165,0.7358923419035653,0.5718507828079318,-0.0135637167079739,-0.8195721966652347,0.0440710013845059,-0.0433000887591586,-3.0991975296342797,1.359671095596246,-0.1047871267360162,-0.8490473048540647,0
0.30379988725681,-0.0177243824038268,-0.1701072325246947,-0.033059868801888,0.0079009880393467,0.0358428859199514,-0.5777033921619041,0.3452374565685033,0.1145503379840366,-0.2165580453130854,-0.4460003273313126,0.0187088972706441,-0.0123949024335353,0.090290843004132,0.0203062614132724,-0.0569057789186447,-0.0333635259810145,-1.0959618245714742,-0.1305893400027953,0.8499121399256696,0
0.134986355109218,-0.02165940755146,1.1589029921773517,-0.0417991878691441,-0.0553936644924507,-0.002698262014449,-0.3316906530656875,-0.676874876241636,-0.0365802163981691,-0.2306100315704399,0.8190913366680002,0.9348501451917768,-0.0117031425823084,-0.8195721966652347,0.017470947294093,-0.0391528997801129,-3.1847732456971127,0.9189785997555776,-0.0815238733558459,2.3428347534301546,0
0.1949816120368203,0.0048287927850735,-0.4083733511161304,-0.0381422102991302,-0.0225658066872439,0.01453260728919,-0.6760020394815004,0.0013954088781596,-0.0137941980854145,-0.1712403896330667,-0.7267443923882062,1.104249847637571,-0.0067680114795787,0.6144353991369598,0.0311468479433941,0.0362240788575431,-0.076043976727023,-0.2859574855327646,-0.1197927450479705,0.1946474634101263,0
-0.2407469109284766,-0.0270661305394721,0.058886318479315,-0.043615426412828,-0.065791423050465,-0.0119365724345143,-0.2793434056727932,-0.3647700222759429,-0.006425188795137,-0.2811971820969735,1.8647035842822968,0.0878516329628051,-0.0185183383611035,-0.8195721966652347,-0.0034262674570512,-0.0249651480095381,-0.1169159001335503,-0.5650088452707902,-0.116617485632036,1.0931031538902012,0
0.0063526658170012,-0.0271314300555639,-0.1658639901823539,-0.0527918446866008,-0.1846164629900375,-0.067215213050581,0.8046161283601114,-0.128651354066583,-0.0211179176260541,-0.3908026749044794,-0.0942614124754121,0.0913087697474131,-0.0139600245654617,-0.8195721966652347,0.0065795158600003,-0.0660004915921156,-0.070136110856401,0.1859240013895839,-0.0526979005610663,-0.849047304854253,0
